Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
1/26/2021 19:15,2021-01-26,Paraguay,128366,2632.0,103811.0
1/26/2021 19:15,2021-01-26,Peru,1102795,39887.0,1017544.0
1/26/2021 19:15,2021-01-26,Philippines,516166,10386.0,475423.0
1/26/2021 19:15,2021-01-26,Poland,1482722,35665.0,1243575.0
1/26/2021 19:15,2021-01-26,Portugal,653878,11012.0,475485.0
1/26/2021 19:15,2021-01-26,Qatar,149595,248.0,145124.0
1/26/2021 19:15,2021-01-26,Reunion,9843,45.0,9261.0
1/26/2021 19:15,2021-01-26,Romania,715438,17938.0,658595.0
1/26/2021 19:15,2021-01-26,Russia,3756931,70482.0,3174561.0
1/26/2021 19:15,2021-01-26,Rwanda,13885,181.0,8861.0
1/26/2021 19:15,2021-01-26,Saint Kitts and Nevis,35,0.0,35.0
1/26/2021 19:15,2021-01-26,Saint Lucia,921,13.0,470.0
1/26/2021 19:15,2021-01-26,Saint Martin,1146,12.0,1006.0
1/26/2021 19:15,2021-01-26,Saint Pierre Miquelon,23,0.0,16.0
1/26/2021 19:15,2021-01-26,Samoa,2,0.0,2.0
1/26/2021 19:15,2021-01-26,San Marino,2915,65.0,2660.0
1/26/2021 19:15,2021-01-26,Sao Tome and Principe,1210,17.0,1005.0
1/26/2021 19:15,2021-01-26,Saudi Arabia,366807,6359.0,358340.0
1/26/2021 19:15,2021-01-26,Senegal,25127,592.0,20870.0
1/26/2021 19:15,2021-01-26,Serbia,387206,3924.0,31536.0
1/26/2021 19:15,2021-01-26,Seychelles,1116,3.0,754.0
1/26/2021 19:15,2021-01-26,Sierra Leone,3194,77.0,2232.0
1/26/2021 19:15,2021-01-26,Singapore,59366,29.0,59086.0
1/26/2021 19:15,2021-01-26,Sint Maarten,1758,27.0,1598.0
1/26/2021 19:15,2021-01-26,Slovakia,238617,4260.0,197191.0
1/26/2021 19:15,2021-01-26,Slovenia,159812,3406.0,138272.0
1/26/2021 19:15,2021-01-26,Solomon Islands,17,0.0,10.0
1/26/2021 19:15,2021-01-26,Somalia,4754,130.0,3666.0
1/26/2021 19:15,2021-01-26,South Africa,1423578,41797.0,1254674.0
1/26/2021 19:15,2021-01-26,South Korea,75875,1371.0,64793.0
1/26/2021 19:15,2021-01-26,South Sudan,3788,64.0,3542.0
1/26/2021 19:15,2021-01-26,Spain,2733729,56799.0,0.0
1/26/2021 19:15,2021-01-26,Sri Lanka,59922,288.0,51046.0
1/26/2021 19:15,2021-01-26,St. Barth,300,1.0,204.0
1/26/2021 19:15,2021-01-26,St. Vincent Grenadines,746,2.0,147.0
1/26/2021 19:15,2021-01-26,Sudan,26596,1750.0,20680.0
1/26/2021 19:15,2021-01-26,Suriname,8112,149.0,7304.0
1/26/2021 19:15,2021-01-26,Sweden,556289,11247.0,0.0
1/26/2021 19:15,2021-01-26,Switzerland,515483,9204.0,317600.0
1/26/2021 19:15,2021-01-26,Syria,13762,895.0,7185.0
1/26/2021 19:15,2021-01-26,Taiwan,890,7.0,797.0
1/26/2021 19:15,2021-01-26,Tajikistan,13308,90.0,13218.0
1/26/2021 19:15,2021-01-26,Tanzania,509,21.0,183.0
1/26/2021 19:15,2021-01-26,Thailand,14646,75.0,10892.0
1/26/2021 19:15,2021-01-26,Timor-Leste,67,0.0,50.0
1/26/2021 19:15,2021-01-26,Togo,4682,76.0,4005.0
1/26/2021 19:15,2021-01-26,Trinidad and Tobago,7496,134.0,7058.0
1/26/2021 19:15,2021-01-26,Tunisia,200662,6370.0,148995.0
1/26/2021 19:15,2021-01-26,Turkey,2442350,25344.0,2322511.0
1/26/2021 19:15,2021-01-26,Turks and Caicos,1287,7.0,1000.0
1/26/2021 19:15,2021-01-26,UK,3689746,100162.0,1662484.0
1/26/2021 19:15,2021-01-26,US,25979159,434551.0,15714318.0
1/26/2021 19:15,2021-01-26,Uganda,39261,318.0,14051.0
1/26/2021 19:15,2021-01-26,Ukraine,1197107,22057.0,965835.0
1/26/2021 19:15,2021-01-26,United Arab Emirates,285147,805.0,259194.0
1/26/2021 19:15,2021-01-26,Uruguay,38041,390.0,30143.0
1/26/2021 19:15,2021-01-26,Uzbekistan,78471,621.0,76912.0
1/26/2021 19:15,2021-01-26,Vanuatu,1,0.0,1.0
1/26/2021 19:15,2021-01-26,Vatican City,27,0.0,15.0
